route,t,pax,revenue,records,fare_unweighted,dl,nw,dl_any,nw_any,dl_direct,nw_direct,legacy,direct_pax,distance,unknown_pax,fare,lnfare,direct_share,dl_active,nw_active,legacy_active,both_active,group,pax_pre,fare_pre,direct,distance_pre,treated,yr,qtr
IAH-MSY,19,5884,771808.0385742205,8,181.72383975982675,0,0,0,0,0,0,5746,5862,305,0,131.17063877875944,4.876499061669275,0.9962610469068661,0,0,1,False,unexposed_legacy,7364.5,127.77780989474422,0.9944783190308781,305.0,0,2009,3
IAH-MSY,20,6255,873872.0173797611,6,194.65283711751317,0,0,0,0,0,0,6143,6225,305,0,139.70775657550138,4.939552787810338,0.9952038369304557,0,0,1,False,unexposed_legacy,7364.5,127.77780989474422,0.9944783190308781,305.0,0,2009,4
IAH-MSY,21,5958,865327.9827728253,7,192.74019513811385,0,0,0,0,0,0,5813,5934,305,0,145.23799643719792,4.97837375160933,0.9959718026183283,0,0,1,False,unexposed_legacy,7364.5,127.77780989474422,0.9944783190308781,305.0,0,2010,1
IAH-MSY,22,6061,933232.002166747,8,210.42793846130374,0,0,0,0,0,0,5806,6030,305,0,153.97327209482708,5.036779029524928,0.9948853324533905,0,0,1,False,unexposed_legacy,7364.5,127.77780989474422,0.9944783190308781,305.0,0,2010,2
IAH-MSY,23,5809,864842.9598388658,8,221.36836814880377,0,0,0,0,0,0,5509,5774,305,0,148.87983471145907,5.003139502120181,0.9939748665863316,0,0,1,False,unexposed_legacy,7364.5,127.77780989474422,0.9944783190308781,305.0,0,2010,3
IAH-MSY,24,6495,905286.9755859359,7,224.4048658098493,0,0,0,0,0,0,6351,6465,305,0,139.38213634887387,4.937219343406711,0.9953810623556582,0,0,1,False,unexposed_legacy,7364.5,127.77780989474422,0.9944783190308781,305.0,0,2010,4
IAH-SAT,1,1665,149837.9973373413,4,96.62374687194827,0,0,0,0,0,0,1578,1646,191,0,89.99279119359838,4.499729569273354,0.9885885885885886,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2005,1
IAH-SAT,2,1879,177640.99924469,3,94.61659495035808,0,0,0,0,0,0,1793,1860,191,0,94.54018054533795,4.549024935087594,0.989888238424694,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2005,2
IAH-SAT,3,1932,177976.00365447998,4,112.29493522644043,0,0,0,0,0,0,1817,1922,191,0,92.12008470728777,4.5230929944840605,0.994824016563147,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2005,3
IAH-SAT,4,2172,199582.99664306638,4,84.4008560180664,0,0,0,0,0,0,2107,2158,191,0,91.88904081172485,4.5205817710180565,0.9935543278084714,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2005,4
IAH-SAT,5,1972,192420.0001907348,3,100.51975250244125,0,0,0,0,0,0,1836,1963,191,0,97.57606500544361,4.580632227743917,0.9954361054766734,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2006,1
IAH-SAT,6,2045,207830.9993209846,3,104.75946807861334,0,0,0,0,0,0,1987,2032,191,0,101.62885052370886,4.621327456682375,0.993643031784841,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2006,2
IAH-SAT,7,1972,193141.99825286865,4,102.53634262084961,0,0,0,0,0,0,1915,1959,191,0,97.94218978340196,4.584377404441644,0.9934077079107505,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2006,3
IAH-SAT,8,2080,199505.99601745603,3,83.34731547037761,0,0,0,0,0,0,2071,2072,191,0,95.91634423916155,4.563476397390386,0.9961538461538462,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2006,4
IAH-SAT,9,2063,202878.00047302255,3,99.59193929036455,0,0,0,0,0,0,2041,2051,191,0,98.3412508352024,4.588443581398553,0.9941832283082889,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2007,1
IAH-SAT,10,2120,220862.0018310552,4,113.1031341552735,0,0,0,0,0,0,2098,2098,191,0,104.18018954295057,4.6461219916948355,0.9896226415094339,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2007,2
IAH-SAT,11,1918,214689.00387573242,2,118.53212738037101,0,0,0,0,0,0,1908,1908,191,0,111.93378721362483,4.717907510883353,0.9947862356621481,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2007,3
IAH-SAT,12,2127,241226.00121307472,2,109.70276260376,0,0,0,0,0,0,2111,2111,191,0,113.4113780973553,4.731021722215851,0.9924776680771039,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2007,4
IAH-SAT,13,1874,220526.00276947045,3,125.29932403564466,0,0,0,0,0,0,1860,1861,191,0,117.67662901252424,4.767940430510056,0.9930629669156884,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2008,1
IAH-SAT,14,1971,247950.9989929192,3,142.70262145996068,0,0,0,0,0,0,1952,1952,191,0,125.79959360371345,4.8346901137659986,0.9903602232369355,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2008,2
IAH-SAT,15,1571,191563.99626159636,3,107.69040679931634,0,0,0,0,0,0,1562,1563,191,0,121.93761697109889,4.803509577653799,0.9949077021005729,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2008,3
IAH-SAT,16,1795,200947.9945526131,3,113.75564829508467,0,0,0,0,0,0,1774,1781,191,0,111.94874348334992,4.71804111907244,0.9922005571030641,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2008,4
IAH-SAT,17,1556,169710.99603271444,3,114.30547587076832,0,0,0,0,0,0,1498,1542,191,0,109.06876351716866,4.69197854127759,0.9910025706940874,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2009,1
IAH-SAT,18,1401,155461.00231170698,3,123.15838368733733,0,0,0,0,0,0,1343,1395,191,0,110.9643128563219,4.7092086438193625,0.9957173447537473,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2009,2
IAH-SAT,19,1486,184606.00282287574,3,116.08724466959633,0,0,0,0,0,0,1406,1482,191,0,124.23014994809942,4.822135893244896,0.9973082099596231,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2009,3
IAH-SAT,20,1494,181416.00022125186,3,122.24022674560534,0,0,0,0,0,0,1441,1486,191,0,121.42971902359562,4.799335651166943,0.9946452476572959,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2009,4
IAH-SAT,21,1398,184812.0052795407,4,133.65207290649425,0,0,0,0,0,0,1276,1383,191,0,132.19742866919935,4.884296476919798,0.9892703862660944,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2010,1
IAH-SAT,22,1501,210030.0066223141,5,163.4137298583984,0,0,0,0,0,0,1332,1490,191,0,139.92671993491945,4.941118856536215,0.9926715522984677,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2010,2
IAH-SAT,23,1387,197051.00508117693,5,136.3651458740234,0,0,0,0,0,0,1221,1375,191,0,142.06993877518164,4.95631946293564,0.9913482335976929,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2010,3
IAH-SAT,24,1560,207216.0059204099,4,151.76018524169925,0,0,0,0,0,0,1335,1555,191,0,132.83077302590377,4.889075934790986,0.9967948717948718,0,0,1,False,unexposed_legacy,2057.0,106.96665142228328,0.9927674433892437,191.0,0,2010,4
ICT-ONT,1,192,46254.998840332024,9,218.98937649197043,0,0,13,2,0,0,45,0,1156,0,240.91145229339597,5.484429448106446,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2005,1
ICT-ONT,2,191,45743.00061035156,8,230.76116943359386,0,0,6,4,0,0,62,0,1156,0,239.49214979241657,5.478520638829086,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2005,2
ICT-ONT,3,154,41021.99992370604,10,285.7512084960937,0,0,0,1,0,0,58,2,1156,0,266.37662288120805,5.58491118286839,0.012987012987012988,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2005,3
ICT-ONT,4,193,48479.99969482425,11,241.91016041148802,0,0,0,7,0,0,82,1,1156,0,251.19170826333809,5.526216425543431,0.0051813471502590676,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2005,4
ICT-ONT,5,118,39124.00042724609,8,368.700626373291,0,0,1,0,0,0,44,0,1156,0,331.55932565462786,5.803806754865025,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2006,1
ICT-ONT,6,145,43322.99990844728,8,300.9023361206055,0,0,0,0,0,0,56,2,1156,0,298.77930971342954,5.699705206260841,0.013793103448275862,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2006,2
ICT-ONT,7,148,46148.99984741214,10,324.0202850341798,0,0,1,0,0,0,56,2,1156,0,311.8175665365685,5.742418294153328,0.013513513513513514,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2006,3
ICT-ONT,8,172,51734.00003051761,7,350.62665230887285,0,0,0,0,0,0,94,0,1156,0,300.77906994486983,5.706376008354494,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2006,4
ICT-ONT,9,158,39831.00006103513,7,275.49908011300215,0,0,0,0,0,0,89,0,1156,0,252.09493709515903,5.529805751069397,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2007,1
ICT-ONT,10,127,38071.0,7,302.4582214355469,0,0,0,0,0,0,87,0,1156,0,299.7716535433071,5.703021029975123,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2007,2
ICT-ONT,11,190,43918.99945068358,9,245.1121910942926,0,0,0,0,0,0,117,0,1156,0,231.15262868780832,5.443078222585917,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2007,3
ICT-ONT,12,196,42122.99942016601,8,202.18702888488764,0,0,0,0,0,0,115,0,1156,0,214.91326234778575,5.370234515786976,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2007,4
ICT-ONT,13,160,42558.00064086914,8,277.95055389404297,0,0,0,0,0,0,88,0,1156,0,265.98750400543213,5.583449330255038,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2008,1
ICT-ONT,14,125,35932.0004272461,8,273.9507064819336,0,0,0,0,0,0,62,4,1156,0,287.4560034179688,5.661069816937203,0.032,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2008,2
ICT-ONT,15,193,56897.00050354005,10,333.0728118896485,0,0,0,0,0,0,96,5,1156,0,294.80311141730596,5.686307714592274,0.025906735751295335,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2008,3
ICT-ONT,16,212,59350.000610351584,7,254.97420174734944,0,0,0,0,0,0,103,0,1156,0,279.95283306769613,5.634621135649737,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2008,4
ICT-ONT,17,107,25529.000045776364,8,231.18983840942388,0,0,0,0,0,0,66,0,1156,0,238.58878547454546,5.4747415071951995,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2009,1
ICT-ONT,18,185,40602.99981689456,10,228.6720443725586,0,0,0,0,0,0,86,2,1156,0,219.47567468591654,5.3912414048976105,0.010810810810810811,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2009,2
ICT-ONT,19,178,35211.00021362303,9,211.4480421278211,0,0,0,0,0,0,106,8,1156,0,197.81460794170243,5.287330268543089,0.0449438202247191,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2009,3
ICT-ONT,20,149,33433.99980163577,8,287.056516647339,0,0,0,0,0,0,72,0,1156,0,224.3892604136629,5.4133823133841075,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2009,4
ICT-ONT,21,93,22277.99980163574,6,239.510882059733,0,0,0,0,0,0,62,0,1156,0,239.54838496382516,5.478755421347836,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2010,1
ICT-ONT,22,116,30131.999572753914,9,285.64126925998266,0,0,0,0,0,0,78,4,1156,0,259.75861700649926,5.559752803660072,0.034482758620689655,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2010,2
ICT-ONT,23,107,26425.00028991699,10,218.2526626586914,0,0,0,0,0,0,57,0,1156,0,246.96261953193448,5.509236987247847,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2010,3
ICT-ONT,24,131,33778.99987792968,9,269.86426120334204,0,0,1,0,0,0,84,0,1156,0,257.85496090022656,5.552397259793088,0.0,0,0,1,False,unexposed_legacy,167.75,249.48312041851506,0.0,1156.0,0,2010,4
ICT-RNO,1,78,16321.000122070312,10,203.8300003051757,0,0,0,4,0,0,17,0,1212,0,209.24359130859375,5.343499081940444,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2005,1
ICT-RNO,2,122,25738.999710083008,11,217.25005271218043,0,0,0,2,0,0,28,0,1212,0,210.97540745969678,5.351741574359605,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2005,2
ICT-RNO,3,157,36946.99980163575,9,290.2062310112848,0,0,0,4,0,0,24,0,1212,0,235.33120892761625,5.460993921564626,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2005,3
ICT-RNO,4,86,19485.000167846683,8,209.52325057983398,0,0,0,0,0,0,28,0,1212,0,226.56976939356608,5.4230529301334505,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2005,4
ICT-RNO,5,66,18848.000091552745,8,282.60550689697277,0,0,0,0,0,0,30,5,1212,0,285.57575896292036,5.654507349282312,0.07575757575757576,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2006,1
ICT-RNO,6,130,33936.99996948239,8,272.6060905456541,0,0,0,0,0,0,74,3,1212,0,261.05384591909535,5.564726692247926,0.023076923076923078,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2006,2
ICT-RNO,7,113,33992.99990844724,9,325.69684855143225,0,0,0,0,0,0,50,1,1212,0,300.82300803935607,5.706522078643053,0.008849557522123894,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2006,3
ICT-RNO,8,58,15746.000061035138,7,299.1818607875277,0,0,0,0,0,0,37,0,1212,0,271.48275967301964,5.6038986370742245,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2006,4
ICT-RNO,9,118,31209.99966430664,10,279.0456802368165,0,0,0,0,0,0,56,0,1212,0,264.4915225788698,5.577809200043205,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2007,1
ICT-RNO,10,103,27167.999755859368,7,296.36825343540744,0,0,0,0,0,0,71,0,1212,0,263.7669879209647,5.575066091895107,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2007,2
ICT-RNO,11,104,31703.999206542965,9,318.5204366048178,0,0,0,0,0,0,61,0,1212,0,304.8461462167593,5.719807210701865,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2007,3
ICT-RNO,12,101,26165.999816894546,8,264.63282012939464,0,0,0,0,0,0,60,0,1212,0,259.0693051177678,5.557095613231723,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2007,4
ICT-RNO,13,71,18506.000152587876,8,314.32379150390614,0,0,0,0,0,0,34,0,1212,0,260.6478894730687,5.563170414012979,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2008,1
ICT-RNO,14,106,27267.000274658196,6,323.85197194417316,0,0,0,0,0,0,68,1,1212,0,257.23585164771885,5.549993374747729,0.009433962264150943,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2008,2
ICT-RNO,15,130,32871.00006103516,11,236.64927673339844,0,0,0,0,0,0,72,0,1212,0,252.8538466233474,5.532811640474729,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2008,3
ICT-RNO,16,95,24163.99978637697,5,269.7565032958986,0,0,0,0,0,0,67,0,1212,0,254.35789248817863,5.538742300817542,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2008,4
ICT-RNO,17,66,15554.000167846674,5,240.3821655273438,0,0,0,0,0,0,39,0,1212,0,235.6666692097981,5.462418388019685,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2009,1
ICT-RNO,18,116,24359.000183105483,5,203.0219268798828,0,0,0,0,0,0,82,0,1212,0,209.99138088884038,5.347066486488692,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2009,2
ICT-RNO,19,118,26827.000061035153,8,222.89383888244623,0,0,0,0,0,0,64,0,1212,0,227.3474581443657,5.426479499845051,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2009,3
ICT-RNO,20,47,13813.000396728507,6,377.255396525065,0,0,0,0,0,0,30,0,1212,0,293.89362546230865,5.683217883711287,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2009,4
ICT-RNO,21,57,14252.0,6,238.38541666666666,0,0,0,0,0,0,35,0,1212,0,250.03508771929825,5.5216012588911765,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2010,1
ICT-RNO,22,91,21229.0001068115,8,242.19744300842277,0,0,0,0,0,0,52,0,1212,0,233.28571545946704,5.452263948946547,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2010,2
ICT-RNO,23,79,25058.99993896485,6,324.1924336751302,0,0,0,0,0,0,51,0,1212,0,317.2025308729728,5.759540468521337,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2010,3
ICT-RNO,24,55,14514.000122070307,7,261.0825980050223,0,0,0,0,0,0,26,0,1212,0,263.89091131036923,5.575535803016133,0.0,0,0,1,False,unexposed_legacy,106.5,273.0434904585904,0.0,1212.0,0,2010,4
ICT-TUS,1,170,35958.00018310549,12,219.5456364949545,0,0,0,1,0,0,49,0,856,0,211.51764813591464,5.354308437728183,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2005,1
ICT-TUS,2,169,38694.00045776369,14,234.35200500488284,0,0,0,0,0,0,57,1,856,0,228.95858259031766,5.433541125145712,0.005917159763313609,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2005,2
ICT-TUS,3,153,38911.999938964844,11,265.3954551003196,0,0,0,0,0,0,52,5,856,0,254.32679698669833,5.53862004236486,0.032679738562091505,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2005,3
ICT-TUS,4,151,36396.00053405762,10,214.7297134399414,0,0,0,0,0,0,56,0,856,0,241.03311611958688,5.484934335335182,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2005,4
ICT-TUS,5,152,41583.00053405762,10,271.60419158935554,0,0,0,0,0,0,44,0,856,0,273.57237193458957,5.611566200878358,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2006,1
ICT-TUS,6,155,43864.00019836427,10,279.2912918090821,0,0,0,0,0,0,40,0,856,0,282.9935496668663,5.645424104686895,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2006,2
ICT-TUS,7,141,44051.0009002686,10,367.5349563598635,0,0,0,0,0,0,48,3,856,0,312.41844610119574,5.74434346264104,0.02127659574468085,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2006,3
ICT-TUS,8,141,41085.999877929666,10,322.0625091552733,0,0,0,0,0,0,71,7,856,0,291.39007005623876,5.674662816503195,0.04964539007092199,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2006,4
ICT-TUS,9,153,39117.00033569333,11,265.63354214754963,0,0,0,0,0,0,75,0,856,0,255.6666688607407,5.543874521280922,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2007,1
ICT-TUS,10,117,35285.99986267092,9,268.425532023112,0,0,0,0,0,0,43,0,856,0,301.58974241599077,5.709067624998369,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2007,2
ICT-TUS,11,106,28922.00073242188,11,259.3535641756925,0,0,0,0,0,0,39,0,856,0,272.84906351341397,5.60891876138671,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2007,3
ICT-TUS,12,188,42297.00033569336,17,224.4646085851333,0,0,0,0,0,0,113,21,856,0,224.98404433879446,5.416029485640098,0.11170212765957446,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2007,4
ICT-TUS,13,163,37419.00042724609,16,252.39733600616455,0,0,1,0,0,0,74,29,856,0,229.56441979905574,5.436183686404948,0.17791411042944785,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2008,1
ICT-TUS,14,157,40801.00082397461,13,236.99579092172476,0,0,0,0,0,0,74,10,856,0,259.87898613996566,5.560216084742467,0.06369426751592357,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2008,2
ICT-TUS,15,133,34567.00067138676,10,240.9266372680666,0,0,0,0,0,0,49,6,856,0,259.90226068711854,5.560305639905569,0.045112781954887216,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2008,3
ICT-TUS,16,197,45479.00064086916,10,218.60835876464847,0,0,0,0,0,0,85,0,856,0,230.85787127344753,5.441802245289396,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2008,4
ICT-TUS,17,142,30008.999481201172,12,211.81027221679685,0,0,1,1,0,0,68,11,856,0,211.3309822619801,5.353425540763922,0.07746478873239436,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2009,1
ICT-TUS,18,127,26560.999679565415,12,226.43452835083008,0,0,0,0,0,0,53,5,856,0,209.1417297603576,5.343012154961321,0.03937007874015748,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2009,2
ICT-TUS,19,139,23412.00007629395,11,160.39105432683775,0,0,0,0,0,0,60,7,856,0,168.43165522513632,5.1265300605391735,0.050359712230215826,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2009,3
ICT-TUS,20,164,37873.99962615969,12,215.62477175394702,0,0,0,0,0,0,70,0,856,0,230.9390221107298,5.44215370212802,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2009,4
ICT-TUS,21,176,39165.999328613245,12,232.99018351236975,0,0,0,0,0,0,110,15,856,0,222.53408709439344,5.4050802902965485,0.08522727272727272,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2010,1
ICT-TUS,22,136,30321.000122070316,10,218.8451385498047,0,0,0,0,0,0,61,0,856,0,222.94853030934055,5.406940939032653,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2010,2
ICT-TUS,23,82,19430.00006103517,10,227.20646820068367,0,0,0,0,0,0,28,0,856,0,236.95122025652648,5.467854298248517,0.0,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2010,3
ICT-TUS,24,178,38767.00003051757,14,202.7707007271903,0,0,0,0,0,0,73,10,856,0,217.7921350029077,5.383541098749078,0.056179775280898875,0,0,1,False,unexposed_legacy,141.0,263.77237978223496,0.027925531914893616,856.0,0,2010,4
IND-JAX,1,1758,202466.9996032717,33,124.9600624315667,407,28,485,97,0,0,177,645,690,0,115.16894175385193,4.746400109081268,0.36689419795221845,1,0,1,False,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2005,1
IND-JAX,2,2219,246324.00058746344,34,135.28019422643328,458,74,525,132,0,1,167,953,690,0,111.0067600664549,4.709591100957507,0.42947273546642634,1,0,1,False,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2005,2
IND-JAX,3,2216,240908.00114440947,34,125.85255342371326,230,137,263,186,0,1,158,1112,690,0,108.71299690632196,4.688711353735121,0.5018050541516246,1,1,1,True,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2005,3
IND-JAX,4,2139,254847.00128936762,44,135.05600131641737,267,95,322,147,9,0,153,917,690,0,119.14305810629622,4.780324940045505,0.4287050023375409,1,0,1,False,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2005,4
IND-JAX,5,2050,250582.00021362293,47,153.22070978042927,310,94,361,134,37,0,131,874,690,0,122.23512205542582,4.805946419970705,0.42634146341463414,1,0,1,False,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2006,1
IND-JAX,6,2456,309541.0017166133,45,140.29295366075303,302,139,354,169,13,0,197,1147,690,0,126.03460981946796,4.836556550340418,0.46701954397394135,1,1,1,True,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2006,2
IND-JAX,7,2155,246816.0021209719,39,129.80373421693463,337,112,449,144,0,8,155,879,690,0,114.53178752713313,4.7408524047892096,0.40788863109048723,1,1,1,True,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2006,3
IND-JAX,8,2118,252301.99944305368,41,132.31042461860463,373,139,475,179,0,22,175,884,690,0,119.12275705526613,4.780154533299867,0.4173748819641171,1,1,1,True,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2006,4
IND-JAX,9,1822,219910.99622344936,47,130.64914768300156,202,110,280,161,0,6,146,706,690,0,120.69758299860008,4.7932881030363745,0.38748627881448955,1,1,1,True,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2007,1
IND-JAX,10,2293,264717.9976348876,39,137.84823921399234,200,126,301,164,0,3,278,1051,690,0,115.44613939593876,4.748804095621975,0.45835150457915397,1,1,1,True,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2007,2
IND-JAX,11,2408,254238.99568939224,35,136.15717751639232,243,124,301,151,0,0,249,1186,690,0,105.58097827632568,4.659478225087774,0.4925249169435216,1,1,1,True,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2007,3
IND-JAX,12,2375,263673.0025634766,40,149.2276290893555,266,135,340,157,0,0,146,1204,690,0,111.02021160567436,4.709712271274199,0.5069473684210526,1,1,1,True,overlap,2224.5,113.18622806913473,0.46132751718955445,690.0,1,2007,4
